date_stamp,ca_provterr,ca_covid19_geo,cnt_confirmed,cnt_probable,cnt_death,cnt_total,cnt_total_new,pct_total_new,cnt_tested,cnt_recovered,pct_recovered
2020-04-08,13,13,108,0,0,108,3,2.86,6477,0,
2020-04-08,12,12,342,0,1,342,32,10.32,12072,0,
2020-04-08,11,11,24,0,0,24,2,9.09,1347,0,
2020-04-08,60,60,7,0,0,7,0,0.0,794,0,
2020-04-08,61,61,5,0,0,5,0,0.0,1251,0,
2020-04-08,62,62,0,0,0,0,0,0.0,240,0,
2020-04-08,,99,13,0,0,13,0,0.0,76,0,
2020-04-09,59,59,1370,0,50,1370,34,2.54,45156,858,62.63
2020-04-09,48,48,1451,0,32,1451,28,1.97,68116,0,
2020-04-09,47,47,278,0,3,278,7,2.58,16059,0,
2020-04-09,46,46,207,17,3,224,3,1.36,14569,0,
2020-04-09,35,35,5759,0,200,5759,483,9.15,89906,0,
2020-04-09,24,24,10912,0,216,10912,881,8.78,113365,0,
2020-04-09,10,10,236,0,3,236,4,1.72,4384,0,
2020-04-09,13,13,111,0,0,111,3,2.78,6949,0,
2020-04-09,12,12,373,0,2,373,31,9.06,13045,0,
2020-04-09,11,11,25,0,0,25,1,4.17,1435,0,
2020-04-09,60,60,8,0,0,8,1,14.29,806,0,
2020-04-09,61,61,5,0,0,5,0,0.0,1265,0,
2020-04-09,62,62,0,0,0,0,0,0.0,247,0,
2020-04-09,,99,13,0,0,13,0,0.0,76,0,
2020-04-10,59,59,1410,0,55,1410,40,2.92,46236,879,62.34
2020-04-10,48,48,1500,0,39,1500,49,3.38,70080,0,
2020-04-10,47,47,285,0,3,285,7,2.52,16952,0,
2020-04-10,46,46,215,15,4,230,6,2.68,16075,0,
2020-04-10,35,35,6237,0,222,6237,478,8.3,94271,0,
2020-04-10,24,24,11677,0,241,11677,765,7.01,118217,0,
2020-04-10,10,10,239,0,3,239,3,1.27,4520,0,
2020-04-10,13,13,112,0,0,112,1,0.9,7299,0,
2020-04-10,12,12,407,0,2,407,34,9.12,13881,0,
2020-04-10,11,11,25,0,0,25,0,0.0,1435,0,
2020-04-10,60,60,8,0,0,8,0,0.0,806,0,
2020-04-10,61,61,5,0,0,5,0,0.0,1342,0,
2020-04-10,62,62,0,0,0,0,0,0.0,261,0,
2020-04-10,,99,13,0,0,13,0,0.0,76,0,
2020-04-11,59,59,1445,0,58,1445,35,2.48,46236,905,62.63
2020-04-11,48,48,1569,0,40,1569,69,4.6,72779,0,
2020-04-11,47,47,289,0,4,289,4,1.4,17716,0,
2020-04-11,46,46,226,17,4,243,13,5.65,16220,0,
2020-04-11,35,35,6648,0,253,6648,411,6.59,97838,0,
2020-04-11,24,24,12292,0,289,12292,615,5.27,123115,0,
2020-04-11,10,10,241,0,3,241,2,0.84,4713,0,
2020-04-11,13,13,112,0,0,112,0,0.0,7500,0,
2020-04-11,12,12,428,0,2,428,21,5.16,14511,0,
2020-04-11,11,11,25,0,0,25,0,0.0,1577,0,
2020-04-11,60,60,8,0,0,8,0,0.0,815,0,
2020-04-11,61,61,5,0,0,5,0,0.0,1370,0,
2020-04-11,62,62,0,0,0,0,0,0.0,261,0,
2020-04-11,,99,13,0,0,13,0,0.0,76,0,
2020-04-12,59,59,1445,0,58,1445,0,0.0,48360,905,62.63
2020-04-12,48,48,1651,0,44,1651,82,5.23,74709,0,
2020-04-12,47,47,296,2,4,298,9,3.11,18499,0,
2020-04-12,46,46,226,16,4,242,-1,-0.41,17066,0,
2020-04-12,35,35,7049,0,274,7049,401,6.03,104784,0,
2020-04-12,24,24,12846,0,328,12846,554,4.51,126771,0,
2020-04-12,10,10,242,0,3,242,1,0.41,4812,0,
2020-04-12,13,13,114,0,0,114,2,1.79,7760,0,
2020-04-12,12,12,445,0,2,445,17,3.97,15329,0,
2020-04-12,11,11,25,0,0,25,0,0.0,1645,0,
2020-04-12,60,60,8,0,0,8,0,0.0,815,0,
2020-04-12,61,61,5,0,0,5,0,0.0,1386,0,
2020-04-12,62,62,0,0,0,0,0,0.0,264,0,
2020-04-12,,99,13,0,0,13,0,0.0,76,0,
2020-04-13,59,59,1490,0,69,1490,45,3.11,49370,926,62.15
2020-04-13,48,48,1732,0,46,1732,81,4.91,77007,0,
2020-04-13,47,47,300,0,4,300,2,0.67,18995,0,
2020-04-13,46,46,229,17,4,246,4,1.65,17119,0,
2020-04-13,35,35,7470,0,291,7470,421,5.97,109764,0,
2020-04-13,24,24,13557,0,360,13557,711,5.53,131570,0,
2020-04-13,10,10,244,0,3,244,2,0.83,4897,0,
2020-04-13,13,13,116,0,0,116,2,1.75,8004,0,
2020-04-13,12,12,474,0,3,474,29,6.52,16548,0,
2020-04-13,11,11,25,0,0,25,0,0.0,1715,0,
2020-04-13,60,60,8,0,0,8,0,0.0,832,0,
2020-04-13,61,61,5,0,0,5,0,0.0,1390,0,
2020-04-13,62,62,0,0,0,0,0,0.0,264,0,
2020-04-13,,99,13,0,0,13,0,0.0,76,0,
2020-04-14,59,59,1517,0,72,1517,27,1.81,50134,942,62.1
2020-04-14,48,48,1870,0,48,1870,138,7.97,79695,0,
2020-04-14,47,47,301,0,4,301,1,0.33,19442,0,
2020-04-14,46,46,229,17,4,246,0,0.0,17789,0,
2020-04-14,35,35,7953,0,334,7953,483,6.47,115189,0,
2020-04-14,24,24,14248,0,435,14248,691,5.1,137451,0,
2020-04-14,10,10,244,0,3,244,0,0.0,5370,0,
2020-04-14,13,13,116,0,0,116,0,0.0,8229,0,
2020-04-14,12,12,517,0,3,517,43,9.07,17477,0,
2020-04-14,11,11,25,0,0,25,0,0.0,1715,0,
2020-04-14,60,60,8,0,0,8,0,0.0,835,0,
2020-04-14,61,61,5,0,0,5,0,0.0,1393,0,
2020-04-14,62,62,0,0,0,0,0,0.0,264,0,
2020-04-14,,99,13,0,0,13,0,0.0,76,0,
2020-04-15,59,59,1561,0,75,1561,44,2.9,50438,955,61.18
2020-04-15,48,48,1996,0,48,1996,126,6.74,79695,0,
2020-04-15,47,47,304,0,4,304,3,1.0,20013,0,
2020-04-15,46,46,231,17,5,246,0,0.0,17789,0,
2020-04-15,35,35,8447,0,385,8447,494,6.21,120182,0,
2020-04-15,24,24,14860,0,487,14860,612,4.3,143174,0,
2020-04-15,10,10,247,0,3,247,3,1.23,5157,0,
2020-04-15,13,13,117,0,0,117,1,0.86,8674,0,
2020-04-15,12,12,549,0,3,549,32,6.19,18245,0,
2020-04-15,11,11,26,0,0,26,1,4.0,1863,0,
2020-04-15,60,60,8,0,0,8,0,0.0,841,0,
2020-04-15,61,61,5,0,0,5,0,0.0,1401,0,
2020-04-15,62,62,0,0,0,0,0,0.0,264,0,
2020-04-15,,99,13,0,0,13,0,0.0,76,0,
2020-04-16,59,59,1561,0,75,1561,0,0.0,51297,955,61.18
2020-04-16,48,48,2158,0,50,2158,162,8.12,85502,0,
2020-04-16,47,47,305,0,4,305,1,0.33,20631,0,
2020-04-16,46,46,239,11,5,250,4,1.63,18318,0,
2020-04-16,35,35,8961,0,423,8961,514,6.09,125309,0,
2020-04-16,24,24,15857,0,630,15857,997,6.71,148571,0,
2020-04-16,10,10,252,0,3,252,5,2.02,5305,0,
2020-04-16,13,13,117,0,0,117,0,0.0,8945,0,
2020-04-16,12,12,579,0,3,579,30,5.46,19239,0,
2020-04-16,11,11,26,0,0,26,0,0.0,1946,0,
2020-04-16,60,60,8,0,0,8,0,0.0,849,0,
2020-04-16,61,61,5,0,0,5,0,0.0,1438,0,
2020-04-16,62,62,0,0,0,0,0,0.0,275,0,
2020-04-16,,99,13,0,0,13,0,0.0,76,0,
2020-04-17,59,59,1575,0,77,1575,14,0.9,52378,955,60.63
2020-04-17,48,48,2397,0,50,2397,239,11.08,89144,0,
2020-04-17,47,47,306,1,4,307,2,0.66,21212,0,
2020-04-17,46,46,239,11,5,250,0,0.0,18814,0,
2020-04-17,35,35,9525,0,478,9525,564,6.29,132133,0,
2020-04-17,24,24,16798,0,688,16798,941,5.93,153722,0,
2020-04-17,10,10,256,0,3,256,4,1.59,5584,0,
2020-04-17,13,13,117,0,0,117,0,0.0,9684,0,
2020-04-17,12,12,606,0,4,606,27,4.66,20432,0,
2020-04-17,11,11,26,0,0,26,0,0.0,2013,0,
2020-04-17,60,60,9,0,0,9,1,12.5,852,0,
2020-04-17,61,61,5,0,0,5,0,0.0,1447,0,
2020-04-17,62,62,0,0,0,0,0,0.0,286,0,
2020-04-17,,99,13,0,0,13,0,0.0,76,0,
2020-04-18,59,59,1618,0,78,1618,43,2.73,53569,966,59.7
2020-04-18,48,48,2562,0,51,2562,165,6.88,92962,1162,45.36
2020-04-18,47,47,310,3,4,313,6,1.95,21997,234,74.76
2020-04-18,46,46,243,10,5,253,3,1.2,19412,132,52.17
2020-04-18,35,35,10010,0,514,10010,485,5.09,139448,4875,48.7
2020-04-18,24,24,17521,0,805,17521,723,4.3,158770,3315,18.92
2020-04-18,10,10,257,0,3,257,1,0.39,5870,189,73.54
2020-04-18,13,13,118,0,0,118,1,0.85,9958,87,73.73
2020-04-18,12,12,649,0,7,649,43,7.1,21363,184,28.35
2020-04-18,11,11,26,0,0,26,0,0.0,2086,23,88.46
2020-04-18,60,60,9,0,0,9,0,0.0,859,8,88.89
2020-04-18,61,61,5,0,0,5,0,0.0,1459,3,60.0
2020-04-18,62,62,0,0,0,0,0,0.0,304,0,
2020-04-18,,99,13,0,0,13,0,0.0,76,0,
2020-04-19,59,59,1618,0,78,1618,0,0.0,54778,966,59.7
2020-04-19,48,48,2562,0,51,2562,0,0.0,97180,1162,45.36
2020-04-19,47,47,314,1,4,315,2,0.64,22759,234,74.29
2020-04-19,46,46,245,8,5,253,0,0.0,19634,143,56.52
2020-04-19,35,35,10578,0,553,10578,568,5.67,148106,5209,49.24
2020-04-19,24,24,18357,0,877,18357,836,4.77,163548,3555,19.37
2020-04-19,10,10,257,0,3,257,0,0.0,6128,191,74.32
2020-04-19,13,13,118,0,0,118,0,0.0,10290,92,77.97
2020-04-19,12,12,675,0,9,675,26,4.01,22029,200,29.63
2020-04-19,11,11,26,0,0,26,0,0.0,2239,23,88.46
2020-04-19,60,60,9,0,0,9,0,0.0,878,8,88.89
2020-04-19,61,61,5,0,0,5,0,0.0,1476,3,60.0
2020-04-19,62,62,0,0,0,0,0,0.0,304,0,
2020-04-19,,99,13,0,0,13,0,0.0,76,0,
2020-04-20,59,59,1699,0,86,1699,81,5.01,55779,1039,61.15
2020-04-20,48,48,2908,0,59,2908,346,13.51,100898,1230,42.3
2020-04-20,47,47,316,0,4,316,1,0.32,22759,238,75.32
2020-04-20,46,46,246,8,6,254,1,0.4,19924,143,56.3
2020-04-20,35,35,11184,0,584,11184,606,5.73,148106,5515,49.31
2020-04-20,24,24,19319,0,939,19319,962,5.24,167801,3847,19.91
2020-04-20,10,10,257,0,3,257,0,0.0,6233,191,74.32
2020-04-20,13,13,118,0,0,118,0,0.0,10492,98,83.05
2020-04-20,12,12,721,0,9,721,46,6.81,22669,248,34.4
2020-04-20,11,11,26,0,0,26,0,0.0,2239,23,88.46
2020-04-20,60,60,11,0,0,11,2,22.22,878,8,72.73
2020-04-20,61,61,5,0,0,5,0,0.0,1495,5,100.0
2020-04-20,62,62,0,0,0,0,0,0.0,305,0,
2020-04-20,,99,13,0,0,13,0,0.0,76,0,
2020-04-21,59,59,1724,0,87,1724,25,1.47,56526,1041,60.38
2020-04-21,48,48,3095,0,61,3095,187,6.43,104370,1273,41.13
2020-04-21,47,47,320,0,4,320,4,1.27,23554,252,78.75
2020-04-21,46,46,246,9,6,255,1,0.39,20328,150,58.82
2020-04-21,35,35,11735,0,622,11735,551,4.93,148106,5806,49.48
2020-04-21,24,24,20126,0,1041,20126,807,4.18,171520,4048,20.11
2020-04-21,10,10,257,0,3,257,0,0.0,6383,194,75.49
2020-04-21,13,13,118,0,0,118,0,0.0,10799,102,86.44
2020-04-21,12,12,737,0,10,737,16,2.22,23261,286,38.81
2020-04-21,11,11,26,0,0,26,0,0.0,2330,23,88.46
2020-04-21,60,60,11,0,0,11,0,0.0,872,8,72.73
2020-04-21,61,61,5,0,0,5,0,0.0,1509,5,100.0
2020-04-21,62,62,0,0,0,0,0,0.0,320,0,
2020-04-21,,99,13,0,0,13,0,0.0,76,0,
2020-04-22,59,59,1795,0,90,1795,71,4.12,57499,1079,60.11
2020-04-22,48,48,3401,0,66,3401,306,9.89,108521,1310,38.52
2020-04-22,47,47,326,0,4,326,6,1.88,24008,261,80.06
2020-04-22,46,46,246,11,6,257,2,0.78,20651,154,59.92
2020-04-22,35,35,12245,0,659,12245,510,4.35,178467,6221,50.8
2020-04-22,24,24,20965,0,1134,20965,839,4.17,176048,4291,20.47
2020-04-22,10,10,256,0,3,256,-1,-0.39,6655,199,77.73
2020-04-22,13,13,118,0,0,118,0,0.0,11121,104,88.14
2020-04-22,12,12,772,0,12,772,35,4.75,24155,330,42.75
2020-04-22,11,11,26,0,0,26,0,0.0,2344,24,92.31
2020-04-22,60,60,11,0,0,11,0,0.0,878,8,72.73
2020-04-22,61,61,5,0,0,5,0,0.0,1512,5,100.0
2020-04-22,62,62,0,0,0,0,0,0.0,333,0,
2020-04-22,,99,13,0,0,13,0,0.0,76,0,
2020-04-23,59,59,1824,0,94,1824,29,1.62,58848,1092,59.87
2020-04-23,48,48,3720,0,67,3720,319,9.38,112562,1357,36.48
2020-04-23,47,47,331,0,4,331,5,1.53,24504,270,81.57
2020-04-23,46,46,251,11,6,262,5,1.95,21229,174,66.41
2020-04-23,35,35,12879,0,713,12879,634,5.18,188377,6680,51.87
2020-04-23,24,24,21838,0,1243,21838,873,4.16,180833,4484,20.53
2020-04-23,10,10,256,0,3,256,0,0.0,6862,205,80.08
2020-04-23,13,13,118,0,0,118,0,0.0,11616,104,88.14
2020-04-23,12,12,827,0,16,827,55,7.12,24884,358,43.29
2020-04-23,11,11,26,0,0,26,0,0.0,2466,24,92.31
2020-04-23,60,60,11,0,0,11,0,0.0,881,8,72.73
2020-04-23,61,61,5,0,0,5,0,0.0,1515,5,100.0
2020-04-23,62,62,0,0,0,0,0,0.0,340,0,
2020-04-23,,99,13,0,0,13,0,0.0,76,0,
2020-04-24,59,59,1853,0,98,1853,29,1.59,60472,1114,60.12
2020-04-24,48,48,4017,0,72,4017,297,7.98,116859,1397,34.78
2020-04-24,47,47,341,0,4,341,10,3.02,25141,280,82.11
2020-04-24,46,46,252,11,6,263,1,0.38,21720,196,74.52
2020-04-24,35,35,13519,0,763,13519,640,4.97,200270,7087,52.42
2020-04-24,24,24,22616,0,1340,22616,778,3.56,185632,4724,20.89
2020-04-24,10,10,256,0,3,256,0,0.0,7105,207,80.86
2020-04-24,13,13,118,0,0,118,0,0.0,11908,107,90.68
2020-04-24,12,12,850,0,16,850,23,2.78,25658,392,46.12
2020-04-24,11,11,26,0,0,26,0,0.0,2564,24,92.31
2020-04-24,60,60,11,0,0,11,0,0.0,888,8,72.73
2020-04-24,61,61,5,0,0,5,0,0.0,1537,5,100.0
2020-04-24,62,62,0,0,0,0,0,0.0,354,0,
2020-04-24,,99,13,0,0,13,0,0.0,76,0,
2020-04-25,59,59,1948,0,100,1948,95,5.13,63039,1137,58.37
2020-04-25,48,48,4233,0,73,4233,216,5.38,121244,1471,34.75
2020-04-25,47,47,347,2,4,349,8,2.35,25697,288,82.52
2020-04-25,46,46,256,11,6,267,4,1.52,21720,199,74.53
2020-04-25,35,35,13995,0,811,13995,476,3.52,210502,7509,53.65
2020-04-25,24,24,23267,0,1446,23267,651,2.88,190765,5057,21.73
2020-04-25,10,10,257,0,3,257,1,0.39,7332,208,80.93
2020-04-25,13,13,118,0,0,118,0,0.0,12279,107,90.68
2020-04-25,12,12,865,0,22,865,15,1.76,26320,412,47.63
2020-04-25,11,11,26,0,0,26,0,0.0,2564,24,92.31
2020-04-25,60,60,11,0,0,11,0,0.0,894,8,72.73
2020-04-25,61,61,5,0,0,5,0,0.0,1554,5,100.0
2020-04-25,62,62,0,0,0,0,0,0.0,361,0,
2020-04-25,,99,13,0,0,13,0,0.0,76,0,
2020-04-26,59,59,1948,0,100,1948,0,0.0,64700,1137,58.37
2020-04-26,48,48,4480,0,73,4480,247,5.84,125310,1549,34.58
2020-04-26,47,47,353,0,4,353,4,1.15,25697,288,81.59
2020-04-26,46,46,260,11,6,271,4,1.5,21720,199,73.43
2020-04-26,35,35,14432,0,835,14432,437,3.12,222129,8000,55.43
2020-04-26,24,24,24107,0,1515,24107,840,3.61,195577,5342,22.16
2020-04-26,10,10,258,0,3,258,1,0.39,7440,219,84.88
2020-04-26,13,13,118,0,0,118,0,0.0,12525,111,94.07
2020-04-26,12,12,873,0,24,873,8,0.92,26871,439,50.29
2020-04-26,11,11,26,0,0,26,0,0.0,2688,24,92.31
2020-04-26,60,60,11,0,0,11,0,0.0,908,8,72.73
2020-04-26,61,61,5,0,0,5,0,0.0,1575,5,100.0
2020-04-26,62,62,0,0,0,0,0,0.0,368,0,
2020-04-26,,99,13,0,0,13,0,0.0,76,0,
2020-04-27,59,59,1998,0,103,1998,50,2.57,67289,1190,59.56
2020-04-27,48,48,4696,0,75,4696,216,4.82,128860,1664,35.43
2020-04-27,47,47,365,0,5,365,12,3.4,26642,288,78.9
2020-04-27,46,46,261,11,6,272,1,0.37,23149,205,75.37
2020-04-27,35,35,14856,0,892,14856,424,2.94,234268,8525,57.38
2020-04-27,24,24,24982,0,1599,24982,875,3.63,200172,5517,22.08
2020-04-27,10,10,258,0,3,258,0,0.0,7641,221,85.66
2020-04-27,13,13,118,0,0,118,0,0.0,12648,112,94.92
2020-04-27,12,12,900,0,24,900,27,3.09,27437,509,56.56
2020-04-27,11,11,26,0,0,26,0,0.0,2726,24,92.31
2020-04-27,60,60,11,0,0,11,0,0.0,919,8,72.73
2020-04-27,61,61,5,0,0,5,0,0.0,1585,5,100.0
2020-04-27,62,62,0,0,0,0,0,0.0,369,0,
2020-04-27,,99,13,0,0,13,0,0.0,76,0,
2020-04-28,59,59,2053,0,105,2053,55,2.75,68935,1231,59.96
2020-04-28,48,48,4850,0,80,4850,154,3.28,131772,1800,37.11
2020-04-28,47,47,366,0,5,366,1,0.27,26915,291,79.51
2020-04-28,46,46,261,11,6,272,0,0.0,23379,209,76.84
2020-04-28,35,35,15381,0,951,15381,525,3.53,244766,8964,58.28
2020-04-28,24,24,25757,0,1682,25757,775,3.1,204472,5841,22.68
2020-04-28,10,10,258,0,3,258,0,0.0,7905,222,86.05
2020-04-28,13,13,118,0,0,118,0,0.0,12907,114,96.61
2020-04-28,12,12,915,0,27,915,15,1.67,28108,522,57.05
2020-04-28,11,11,27,0,0,27,1,3.85,2726,24,88.89
2020-04-28,60,60,11,0,0,11,0,0.0,953,8,72.73
2020-04-28,61,61,5,0,0,5,0,0.0,1585,5,100.0
2020-04-28,62,62,0,0,0,0,0,0.0,377,0,
2020-04-28,,99,13,0,0,13,0,0.0,76,0,
2020-04-29,59,59,2087,0,109,2087,34,1.66,71210,1305,62.53
2020-04-29,48,48,5165,0,87,5165,315,6.49,136511,1953,37.81
2020-04-29,47,47,383,0,6,383,17,4.64,27328,291,75.98
2020-04-29,46,46,263,10,6,273,1,0.37,23817,213,78.02
2020-04-29,35,35,15728,0,996,15728,347,2.26,255942,9612,61.11
2020-04-29,24,24,26594,0,1761,26594,837,3.25,208979,6048,22.74
2020-04-29,10,10,258,0,3,258,0,0.0,8191,225,87.21
2020-04-29,13,13,118,0,0,118,0,0.0,13121,114,96.61
2020-04-29,12,12,935,0,28,935,20,2.19,28731,529,56.58
2020-04-29,11,11,27,0,0,27,0,0.0,2810,24,88.89
2020-04-29,60,60,11,0,0,11,0,0.0,973,8,72.73
2020-04-29,61,61,5,0,0,5,0,0.0,1608,5,100.0
2020-04-29,62,62,0,0,0,0,0,0.0,392,0,
2020-04-29,,99,13,0,0,13,0,0.0,76,0,
2020-04-30,59,59,2112,0,111,2112,25,1.2,73479,1322,62.59
2020-04-30,48,48,5355,0,89,5355,190,3.68,141060,2161,40.35
2020-04-30,47,47,389,0,6,389,6,1.57,27786,295,75.84
2020-04-30,46,46,264,11,6,275,2,0.73,24304,220,80.0
2020-04-30,35,35,16187,0,1082,16187,459,2.92,268447,10205,63.04
2020-04-30,24,24,27538,0,1859,27538,944,3.55,214047,6299,22.87
2020-04-30,10,10,258,0,3,258,0,0.0,8376,225,87.21
2020-04-30,13,13,118,0,0,118,0,0.0,13598,114,96.61
2020-04-30,12,12,947,0,28,947,12,1.28,29421,545,57.55
2020-04-30,11,11,27,0,0,27,0,0.0,2922,24,88.89
2020-04-30,60,60,11,0,0,11,0,0.0,984,9,81.82
2020-04-30,61,61,5,0,0,5,0,0.0,1629,5,100.0
2020-04-30,62,62,0,0,0,0,0,0.0,396,0,
2020-04-30,,99,13,0,0,13,0,0.0,76,0,
2020-05-01,59,59,2145,0,112,2145,33,1.56,75544,1357,63.26
2020-05-01,48,48,5573,0,92,5573,218,4.07,145420,2359,42.33
2020-05-01,47,47,415,0,6,415,26,6.68,28417,297,71.57
2020-05-01,46,46,268,11,6,279,4,1.45,24975,235,84.23
2020-05-01,35,35,16608,0,1121,16608,421,2.6,284438,10825,65.18
2020-05-01,24,24,28648,0,2022,28648,1110,4.03,219367,6700,23.39
2020-05-01,10,10,259,0,3,259,1,0.39,8545,230,88.8
2020-05-01,13,13,118,0,0,118,0,0.0,13998,116,98.31
2020-05-01,12,12,959,0,29,959,12,1.27,30149,592,61.73
2020-05-01,11,11,27,0,0,27,0,0.0,3019,24,88.89
2020-05-01,60,60,11,0,0,11,0,0.0,999,11,100.0
2020-05-01,61,61,5,0,0,5,0,0.0,1629,5,100.0
2020-05-01,62,62,0,0,0,0,0,0.0,421,0,
2020-05-01,,99,13,0,0,13,0,0.0,76,0,
2020-05-02,59,59,2171,0,114,2171,26,1.21,77904,1376,63.38
2020-05-02,48,48,5670,0,94,5670,97,1.74,148757,2534,44.69
2020-05-02,47,47,421,0,6,421,6,1.45,28847,302,71.73
2020-05-02,46,46,269,11,6,280,1,0.36,25736,236,84.29
2020-05-02,35,35,17119,0,1176,17119,511,3.08,300210,11390,66.53
2020-05-02,24,24,29656,0,2136,29656,1008,3.52,224831,6965,23.49
2020-05-02,10,10,259,0,3,259,0,0.0,8716,231,89.19
2020-05-02,13,13,118,0,0,118,0,0.0,14252,118,100.0
2020-05-02,12,12,963,0,31,963,4,0.42,30774,609,63.24
2020-05-02,11,11,27,0,0,27,0,0.0,3086,24,88.89
2020-05-02,60,60,11,0,0,11,0,0.0,1019,11,100.0
2020-05-02,61,61,5,0,0,5,0,0.0,1682,5,100.0
2020-05-02,62,62,0,0,0,0,0,0.0,421,0,
2020-05-02,,99,13,0,0,13,0,0.0,76,13,100.0
2020-05-03,59,59,2171,0,114,2171,0,0.0,81061,1376,63.38
2020-05-03,48,48,5766,0,95,5766,96,1.69,152123,2713,47.05
2020-05-03,47,47,433,0,6,433,12,2.85,29498,305,70.44
2020-05-03,46,46,270,11,6,281,1,0.36,26253,237,84.34
2020-05-03,35,35,17553,0,1216,17553,434,2.54,316796,12005,68.39
2020-05-03,24,24,31865,0,2205,31865,2209,7.45,230864,7258,22.78
2020-05-03,10,10,259,0,3,259,0,0.0,8819,232,89.58
2020-05-03,13,13,118,0,0,118,0,0.0,14559,118,100.0
2020-05-03,12,12,971,0,37,971,8,0.83,31192,624,64.26
2020-05-03,11,11,27,0,0,27,0,0.0,3138,24,88.89
2020-05-03,60,60,11,0,0,11,0,0.0,1023,11,100.0
2020-05-03,61,61,5,0,0,5,0,0.0,1697,5,100.0
2020-05-03,62,62,0,0,0,0,0,0.0,421,0,
2020-05-03,,99,13,0,0,13,0,0.0,76,13,100.0
2020-05-04,59,59,2224,0,117,2224,53,2.44,82862,1417,63.71
2020-05-04,48,48,5836,0,104,5836,70,1.21,152123,2942,50.41
2020-05-04,47,47,467,0,6,467,34,7.85,30171,307,65.74
2020-05-04,46,46,270,11,6,281,0,0.0,26857,238,84.7
2020-05-04,35,35,17923,0,1300,17923,370,2.11,330875,12505,69.77
2020-05-04,24,24,32623,0,2280,32623,758,2.38,235136,7578,23.23
2020-05-04,10,10,259,0,3,259,0,0.0,8935,233,89.96
2020-05-04,13,13,118,0,0,118,0,0.0,14559,118,100.0
2020-05-04,12,12,985,0,38,985,14,1.44,31571,638,64.77
2020-05-04,11,11,27,0,0,27,0,0.0,3138,25,92.59
2020-05-04,60,60,11,0,0,11,0,0.0,1023,11,100.0
2020-05-04,61,61,5,0,0,5,0,0.0,1697,5,100.0
2020-05-04,62,62,0,0,0,0,0,0.0,421,0,
2020-05-04,,99,13,0,0,13,0,0.0,76,0,
2020-05-05,59,59,2232,0,121,2232,8,0.36,84288,1472,65.95
2020-05-05,48,48,5893,0,106,5893,57,0.98,157137,3219,54.62
2020-05-05,47,47,487,0,6,487,20,4.28,30664,310,63.66
2020-05-05,46,46,271,11,7,282,1,0.36,27202,238,84.4
2020-05-05,35,35,18310,0,1361,18310,387,2.16,341180,12779,69.79
2020-05-05,24,24,33417,0,2398,33417,794,2.43,239241,7923,23.71
2020-05-05,10,10,259,0,3,259,0,0.0,9127,241,93.05
2020-05-05,13,13,119,0,0,119,1,0.85,14982,118,99.16
2020-05-05,12,12,991,0,41,991,6,0.61,32146,652,65.79
2020-05-05,11,11,27,0,0,27,0,0.0,3341,25,92.59
2020-05-05,60,60,11,0,0,11,0,0.0,1028,11,100.0
2020-05-05,61,61,5,0,0,5,0,0.0,1698,5,100.0
2020-05-05,62,62,0,0,0,0,0,0.0,492,0,
2020-05-05,,99,13,0,0,13,0,0.0,76,0,
2020-05-06,59,59,2255,0,124,2255,23,1.03,85812,1494,66.25
2020-05-06,48,48,5963,0,112,5963,70,1.19,160185,3552,59.57
2020-05-06,47,47,512,0,6,512,25,5.13,31247,312,60.94
2020-05-06,46,46,273,11,7,284,2,0.71,27712,242,85.21
2020-05-06,35,35,18722,0,1429,18722,412,2.25,353717,13222,70.62
2020-05-06,24,24,34327,0,2510,34327,910,2.72,250654,8284,24.13
2020-05-06,10,10,259,0,3,259,0,0.0,9295,244,94.21
2020-05-06,13,13,120,0,0,120,1,0.84,15324,118,98.33
2020-05-06,12,12,998,0,41,998,7,0.71,32869,661,66.23
2020-05-06,11,11,27,0,0,27,0,0.0,3454,26,96.3
2020-05-06,60,60,11,0,0,11,0,0.0,1041,11,100.0
2020-05-06,61,61,5,0,0,5,0,0.0,1723,5,100.0
2020-05-06,62,62,0,0,0,0,0,0.0,525,0,
2020-05-06,,99,13,0,0,13,0,0.0,76,0,
2020-05-07,59,59,2288,0,126,2288,33,1.46,87779,1512,66.08
2020-05-07,48,48,6017,0,114,6017,54,0.91,163510,3809,63.3
2020-05-07,47,47,531,0,6,531,19,3.71,31926,329,61.96
2020-05-07,46,46,272,11,7,283,-1,-0.35,28232,243,85.87
2020-05-07,35,35,19121,0,1477,19121,399,2.13,368400,13569,70.96
2020-05-07,24,24,35238,0,2631,35238,911,2.65,259794,8673,24.61
2020-05-07,10,10,261,0,3,261,2,0.77,9451,244,93.49
2020-05-07,13,13,120,0,0,120,0,0.0,15700,118,98.33
2020-05-07,12,12,1007,0,44,1007,9,0.9,33541,708,70.31
2020-05-07,11,11,27,0,0,27,0,0.0,3550,26,96.3
2020-05-07,60,60,11,0,0,11,0,0.0,1065,11,100.0
2020-05-07,61,61,5,0,0,5,0,0.0,1740,5,100.0
2020-05-07,62,62,0,0,0,0,0,0.0,530,0,
2020-05-07,,99,13,0,0,13,0,0.0,76,0,
2020-05-08,59,59,2315,0,127,2315,27,1.18,89764,1579,68.21
2020-05-08,48,48,6098,0,115,6098,81,1.35,166327,4020,65.92
2020-05-08,47,47,544,0,6,544,13,2.45,32620,335,61.58
